"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","110246","4168"
"Any Chronic Condition","Male","87796","4852"
"Any Chronic Condition","Total","198609","9025"
"Any Chronic Condition","Unknown","567","5"
"Any Disability","Female","7860","1148"
"Any Disability","Male","5918","1053"
"Any Disability","Total","13818","2204"
"Any Disability","Unknown","40","3"
"Cardiovascular Disease","Female","24712","2359"
"Cardiovascular Disease","Male","22440","2856"
"Cardiovascular Disease","Total","47247","5217"
"Cardiovascular Disease","Unknown","95","2"
"Chronic Liver Disease","Female","1247","116"
"Chronic Liver Disease","Male","1095","170"
"Chronic Liver Disease","Total","2350","286"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","28999","1165"
"Chronic Lung Disease","Male","18482","1222"
"Chronic Lung Disease","Total","47614","2388"
"Chronic Lung Disease","Unknown","133","1"
"Chronic Renal Disease","Female","5067","958"
"Chronic Renal Disease","Male","4973","1193"
"Chronic Renal Disease","Total","10064","2152"
"Chronic Renal Disease","Unknown","24","1"
"Currently Pregnant","Female","4647","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4657","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","26981","1718"
"Diabetes Mellitus","Male","23394","2143"
"Diabetes Mellitus","Total","50493","3862"
"Diabetes Mellitus","Unknown","118","1"
"Hypertension/High blood pressure","Female","13907","507"
"Hypertension/High blood pressure","Male","10997","606"
"Hypertension/High blood pressure","Total","24995","1115"
"Hypertension/High blood pressure","Unknown","91","2"
"ICU","Female","4205","1712"
"ICU","Male","5429","2338"
"ICU","Total","9652","4053"
"ICU","Unknown","18","3"
"Immunocompromised Condition","Female","9889","524"
"Immunocompromised Condition","Male","5847","622"
"Immunocompromised Condition","Total","15768","1147"
"Immunocompromised Condition","Unknown","32","1"
"Missing/Unknown status on all conditions","Female","202015","844"
"Missing/Unknown status on all conditions","Male","184766","1029"
"Missing/Unknown status on all conditions","Total","395650","1879"
"Missing/Unknown status on all conditions","Unknown","8869","6"
"None of the above conditions","Female","241864","6253"
"None of the above conditions","Male","195748","7134"
"None of the above conditions","Total","439286","13394"
"None of the above conditions","Unknown","1674","7"
"Obesity (BMI>40)","Female","4736","109"
"Obesity (BMI>40)","Male","2618","111"
"Obesity (BMI>40)","Total","7372","220"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","32819","1960"
"Other Chronic Diseases","Male","21752","2041"
"Other Chronic Diseases","Total","54736","4004"
"Other Chronic Diseases","Unknown","165","3"
"Smoker","Female","24956","591"
"Smoker","Male","30878","1176"
"Smoker","Total","55956","1767"
"Smoker","Unknown","122","0"
"Total with completed information","Female","252173","6939"
"Total with completed information","Male","204846","7900"
"Total with completed information","Total","458766","14848"
"Total with completed information","Unknown","1747","9"
