"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","129870","4890"
"Any Chronic Condition","Male","103239","5581"
"Any Chronic Condition","Total","233582","10473"
"Any Chronic Condition","Unknown","473","2"
"Any Disability","Female","9610","1349"
"Any Disability","Male","7373","1206"
"Any Disability","Total","17012","2556"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26792","2670"
"Cardiovascular Disease","Male","24414","3207"
"Cardiovascular Disease","Total","51277","5877"
"Cardiovascular Disease","Unknown","71","0"
"Chronic Liver Disease","Female","1474","135"
"Chronic Liver Disease","Male","1273","200"
"Chronic Liver Disease","Total","2753","335"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","34219","1370"
"Chronic Lung Disease","Male","21761","1416"
"Chronic Lung Disease","Total","56083","2786"
"Chronic Lung Disease","Unknown","103","0"
"Chronic Renal Disease","Female","5784","1121"
"Chronic Renal Disease","Male","5665","1391"
"Chronic Renal Disease","Total","11465","2512"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5748","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5753","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30917","2013"
"Diabetes Mellitus","Male","26644","2483"
"Diabetes Mellitus","Total","57653","4497"
"Diabetes Mellitus","Unknown","92","1"
"Hypertension/High blood pressure","Female","22317","986"
"Hypertension/High blood pressure","Male","17600","1045"
"Hypertension/High blood pressure","Total","40015","2031"
"Hypertension/High blood pressure","Unknown","98","0"
"ICU","Female","5066","2029"
"ICU","Male","6440","2715"
"ICU","Total","11517","4745"
"ICU","Unknown","11","1"
"Immunocompromised Condition","Female","10134","589"
"Immunocompromised Condition","Male","5914","673"
"Immunocompromised Condition","Total","16072","1262"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","215027","856"
"Missing/Unknown status on all conditions","Male","198088","1030"
"Missing/Unknown status on all conditions","Total","420443","1889"
"Missing/Unknown status on all conditions","Unknown","7328","3"
"None of the above conditions","Female","288281","7294"
"None of the above conditions","Male","233766","8207"
"None of the above conditions","Total","523506","15503"
"None of the above conditions","Unknown","1459","2"
"Obesity (BMI>40)","Female","7821","219"
"Obesity (BMI>40)","Male","4254","191"
"Obesity (BMI>40)","Total","12095","410"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","35466","2187"
"Other Chronic Diseases","Male","23328","2230"
"Other Chronic Diseases","Total","58911","4417"
"Other Chronic Diseases","Unknown","117","0"
"Smoker","Female","30013","749"
"Smoker","Male","36826","1420"
"Smoker","Total","66940","2169"
"Smoker","Unknown","101","0"
"Total with completed information","Female","298896","7979"
"Total with completed information","Male","242954","8985"
"Total with completed information","Total","543359","16967"
"Total with completed information","Unknown","1509","3"
