"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","85733","3154"
"Any Chronic Condition","Male","68157","3599"
"Any Chronic Condition","Total","154458","6756"
"Any Chronic Condition","Unknown","568","3"
"Cardiovascular Disease","Female","22102","1926"
"Cardiovascular Disease","Male","19673","2219"
"Cardiovascular Disease","Total","41890","4145"
"Cardiovascular Disease","Unknown","115","0"
"Chronic Liver Disease","Female","972","86"
"Chronic Liver Disease","Male","867","131"
"Chronic Liver Disease","Total","1845","217"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","23228","910"
"Chronic Lung Disease","Male","14632","909"
"Chronic Lung Disease","Total","37995","1820"
"Chronic Lung Disease","Unknown","135","1"
"Chronic Renal Disease","Female","4217","748"
"Chronic Renal Disease","Male","4044","897"
"Chronic Renal Disease","Total","8287","1645"
"Chronic Renal Disease","Unknown","26","0"
"Currently Pregnant","Female","3796","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3807","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","22235","1311"
"Diabetes Mellitus","Male","19011","1611"
"Diabetes Mellitus","Total","41376","2923"
"Diabetes Mellitus","Unknown","130","1"
"ICU","Female","3533","1350"
"ICU","Male","4586","1817"
"ICU","Total","8136","3169"
"ICU","Unknown","17","2"
"Immunocompromised Condition","Female","7956","384"
"Immunocompromised Condition","Male","4750","457"
"Immunocompromised Condition","Total","12733","841"
"Immunocompromised Condition","Unknown","27","0"
"Missing/Unknown status on all conditions","Female","173855","740"
"Missing/Unknown status on all conditions","Male","157420","904"
"Missing/Unknown status on all conditions","Total","340535","1651"
"Missing/Unknown status on all conditions","Unknown","9260","7"
"Neurologic/Neurodevelopmental","Female","5887","879"
"Neurologic/Neurodevelopmental","Male","4221","781"
"Neurologic/Neurodevelopmental","Total","10150","1661"
"Neurologic/Neurodevelopmental","Unknown","42","1"
"None of the above conditions","Female","193189","4166"
"None of the above conditions","Male","154863","4579"
"None of the above conditions","Total","349739","8754"
"None of the above conditions","Unknown","1687","9"
"Other Chronic Diseases","Female","28794","1666"
"Other Chronic Diseases","Male","19295","1698"
"Other Chronic Diseases","Total","48284","3365"
"Other Chronic Diseases","Unknown","195","1"
"Smoker","Female","19771","443"
"Smoker","Male","24601","856"
"Smoker","Total","44498","1299"
"Smoker","Unknown","126","0"
"Total with completed information","Female","202420","4744"
"Total with completed information","Male","163024","5265"
"Total with completed information","Total","367215","10019"
"Total with completed information","Unknown","1771","10"
