"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","125216","4822"
"Any Chronic Condition","Male","99647","5512"
"Any Chronic Condition","Total","225319","10336"
"Any Chronic Condition","Unknown","456","2"
"Any Disability","Female","9279","1339"
"Any Disability","Male","7106","1189"
"Any Disability","Total","16414","2529"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26297","2647"
"Cardiovascular Disease","Male","23934","3165"
"Cardiovascular Disease","Total","50300","5812"
"Cardiovascular Disease","Unknown","69","0"
"Chronic Liver Disease","Female","1420","135"
"Chronic Liver Disease","Male","1233","198"
"Chronic Liver Disease","Total","2659","333"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32882","1346"
"Chronic Lung Disease","Male","20902","1396"
"Chronic Lung Disease","Total","53881","2742"
"Chronic Lung Disease","Unknown","97","0"
"Chronic Renal Disease","Female","5620","1109"
"Chronic Renal Disease","Male","5539","1372"
"Chronic Renal Disease","Total","11175","2481"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5423","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5428","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30049","1986"
"Diabetes Mellitus","Male","25946","2458"
"Diabetes Mellitus","Total","56084","4445"
"Diabetes Mellitus","Unknown","89","1"
"Hypertension/High blood pressure","Female","20578","948"
"Hypertension/High blood pressure","Male","16240","1009"
"Hypertension/High blood pressure","Total","36906","1957"
"Hypertension/High blood pressure","Unknown","88","0"
"ICU","Female","4908","1992"
"ICU","Male","6268","2677"
"ICU","Total","11188","4670"
"ICU","Unknown","12","1"
"Immunocompromised Condition","Female","10612","601"
"Immunocompromised Condition","Male","6193","690"
"Immunocompromised Condition","Total","16830","1291"
"Immunocompromised Condition","Unknown","25","0"
"Missing/Unknown status on all conditions","Female","198056","842"
"Missing/Unknown status on all conditions","Male","182939","1010"
"Missing/Unknown status on all conditions","Total","388012","1853"
"Missing/Unknown status on all conditions","Unknown","7017","1"
"None of the above conditions","Female","276085","7188"
"None of the above conditions","Male","224700","8091"
"None of the above conditions","Total","502210","15280"
"None of the above conditions","Unknown","1425","1"
"Obesity (BMI>40)","Female","7187","208"
"Obesity (BMI>40)","Male","3910","185"
"Obesity (BMI>40)","Total","11112","393"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34996","2166"
"Other Chronic Diseases","Male","23053","2209"
"Other Chronic Diseases","Total","58169","4375"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","28686","737"
"Smoker","Male","35349","1392"
"Smoker","Total","64137","2129"
"Smoker","Unknown","102","0"
"Total with completed information","Female","286124","7874"
"Total with completed information","Male","233478","8862"
"Total with completed information","Total","521070","16738"
"Total with completed information","Unknown","1468","2"
