"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","149714","5765"
"Any Chronic Condition","Male","118215","6603"
"Any Chronic Condition","Total","268284","12373"
"Any Chronic Condition","Unknown","355","5"
"Any Disability","Female","11030","1502"
"Any Disability","Male","8757","1367"
"Any Disability","Total","19810","2869"
"Any Disability","Unknown","23","0"
"Cardiovascular Disease","Female","28909","2940"
"Cardiovascular Disease","Male","26439","3582"
"Cardiovascular Disease","Total","55395","6525"
"Cardiovascular Disease","Unknown","47","3"
"Chronic Liver Disease","Female","1689","156"
"Chronic Liver Disease","Male","1475","233"
"Chronic Liver Disease","Total","3166","389"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","40194","1629"
"Chronic Lung Disease","Male","25884","1650"
"Chronic Lung Disease","Total","66157","3280"
"Chronic Lung Disease","Unknown","79","1"
"Chronic Renal Disease","Female","6499","1272"
"Chronic Renal Disease","Male","6313","1590"
"Chronic Renal Disease","Total","12822","2864"
"Chronic Renal Disease","Unknown","10","2"
"Currently Pregnant","Female","7441","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7444","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","34560","2375"
"Diabetes Mellitus","Male","29554","2898"
"Diabetes Mellitus","Total","64182","5277"
"Diabetes Mellitus","Unknown","68","4"
"Hypertension/High blood pressure","Female","29035","1456"
"Hypertension/High blood pressure","Male","22738","1595"
"Hypertension/High blood pressure","Total","51861","3052"
"Hypertension/High blood pressure","Unknown","88","1"
"ICU","Female","5982","2492"
"ICU","Male","7549","3336"
"ICU","Total","13557","5832"
"ICU","Unknown","26","4"
"Immunocompromised Condition","Female","9595","576"
"Immunocompromised Condition","Male","5592","656"
"Immunocompromised Condition","Total","15198","1232"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","312761","1131"
"Missing/Unknown status on all conditions","Male","290808","1272"
"Missing/Unknown status on all conditions","Total","612163","2404"
"Missing/Unknown status on all conditions","Unknown","8594","1"
"None of the above conditions","Female","349309","9742"
"None of the above conditions","Male","279572","11178"
"None of the above conditions","Total","630246","20928"
"None of the above conditions","Unknown","1365","8"
"Obesity (BMI>40)","Female","10451","346"
"Obesity (BMI>40)","Male","5704","314"
"Obesity (BMI>40)","Total","16173","660"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","37390","2379"
"Other Chronic Diseases","Male","24472","2408"
"Other Chronic Diseases","Total","61935","4787"
"Other Chronic Diseases","Unknown","73","0"
"Smoker","Female","35528","899"
"Smoker","Male","42257","1655"
"Smoker","Total","77872","2555"
"Smoker","Unknown","87","1"
"Total with completed information","Female","362767","10519"
"Total with completed information","Male","290543","12040"
"Total with completed information","Total","654717","22570"
"Total with completed information","Unknown","1407","11"
