"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","72335","2740"
"Any Chronic Condition","Male","57666","3069"
"Any Chronic Condition","Total","130457","5809"
"Any Chronic Condition","Unknown","456","0"
"Cardiovascular Disease","Female","19758","1701"
"Cardiovascular Disease","Male","17254","1925"
"Cardiovascular Disease","Total","37099","3626"
"Cardiovascular Disease","Unknown","87","0"
"Chronic Liver Disease","Female","780","70"
"Chronic Liver Disease","Male","718","112"
"Chronic Liver Disease","Total","1501","182"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","19070","774"
"Chronic Lung Disease","Male","12041","774"
"Chronic Lung Disease","Total","31231","1548"
"Chronic Lung Disease","Unknown","120","0"
"Chronic Renal Disease","Female","3588","651"
"Chronic Renal Disease","Male","3401","773"
"Chronic Renal Disease","Total","7010","1424"
"Chronic Renal Disease","Unknown","21","0"
"Currently Pregnant","Female","3217","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3225","5"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","18548","1117"
"Diabetes Mellitus","Male","15799","1367"
"Diabetes Mellitus","Total","34451","2484"
"Diabetes Mellitus","Unknown","104","0"
"ICU","Female","3143","1151"
"ICU","Male","4067","1566"
"ICU","Total","7224","2717"
"ICU","Unknown","14","0"
"Immunocompromised Condition","Female","6489","321"
"Immunocompromised Condition","Male","3950","378"
"Immunocompromised Condition","Total","10462","699"
"Immunocompromised Condition","Unknown","23","0"
"Missing/Unknown status on all conditions","Female","117266","666"
"Missing/Unknown status on all conditions","Male","108972","767"
"Missing/Unknown status on all conditions","Total","232854","1436"
"Missing/Unknown status on all conditions","Unknown","6616","3"
"Neurologic/Neurodevelopmental","Female","4649","784"
"Neurologic/Neurodevelopmental","Male","3199","666"
"Neurologic/Neurodevelopmental","Total","7877","1450"
"Neurologic/Neurodevelopmental","Unknown","29","0"
"None of the above conditions","Female","159686","3442"
"None of the above conditions","Male","128670","3698"
"None of the above conditions","Total","289736","7141"
"None of the above conditions","Unknown","1380","1"
"Other Chronic Diseases","Female","26042","1516"
"Other Chronic Diseases","Male","17724","1524"
"Other Chronic Diseases","Total","43930","3040"
"Other Chronic Diseases","Unknown","164","0"
"Smoker","Female","16376","367"
"Smoker","Male","20723","716"
"Smoker","Total","37199","1083"
"Smoker","Unknown","100","0"
"Total with completed information","Female","167366","3939"
"Total with completed information","Male","135425","4280"
"Total with completed information","Total","304225","8220"
"Total with completed information","Unknown","1434","1"
